loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
2212,69152952,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,129,-166,2069,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2216,69155042,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-166,2069,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2220,69157153,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-166,2069,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,138,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2224,69159176,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-166,2068,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2228,69161236,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-166,2068,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2232,69163330,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-165,2067,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2236,69165429,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-165,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2240,69167498,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-165,2065,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2244,69169570,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-165,2065,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2248,69171732,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-165,2065,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2252,69173811,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-166,2064,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2256,69175941,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-166,2064,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2260,69178023,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,131,-166,2064,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2264,69180118,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-167,2064,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2268,69182186,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-167,2063,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2272,69184230,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-167,2063,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2276,69186290,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-167,2063,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2280,69188351,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-167,2063,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2284,69190448,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,131,-167,2063,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2288,69192518,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-167,2063,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2292,69194586,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-167,2063,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2296,69196776,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,129,-166,2064,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2300,69198838,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,129,-167,2064,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2304,69200908,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,128,-167,2065,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2308,69202984,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,128,-167,2065,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2312,69205023,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,128,-168,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2316,69207095,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,128,-168,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2320,69209134,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,129,-167,2065,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2324,69211272,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,129,-167,2065,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2328,69213325,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,130,-167,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2332,69215411,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,130,-167,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2336,69217534,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,131,-166,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2340,69219590,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,132,-166,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2344,69221634,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,132,-166,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2348,69223680,17,9,0,8,4,-1,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,133,-167,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2352,69225759,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-135,1023,0,0,2,133,-167,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2356,69227847,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-167,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2360,69229944,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,134,-168,2066,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
2364,69231963,17,9,0,8,4,0,0,0,0,0,0,27,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,134,-168,2065,14,1491,1439,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,409,421,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
