loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
148,116965800,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-168,2071,21,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
152,116968025,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2071,21,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
156,116970086,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2070,21,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
160,116972178,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2070,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
164,116974252,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2070,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
168,116976329,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,1,134,-167,2070,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,159,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
172,116978410,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2069,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
176,116980478,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,1,134,-167,2069,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
180,116982555,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2068,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
184,116984595,14,8,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2068,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
188,116986661,14,7,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2067,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,112,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
192,116988724,14,7,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2068,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,112,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
196,116990810,14,7,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2068,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,112,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
200,116992897,14,7,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2069,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,112,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
204,116994992,14,7,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2071,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
208,116997086,14,7,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-167,2072,20,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
212,116999160,14,7,0,7,3,0,0,0,0,0,0,23,18,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-166,2074,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
216,117001243,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-166,2075,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
220,117003287,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-166,2075,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
224,117005375,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-166,2075,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228,117007470,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-166,2075,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
232,117009524,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-166,2074,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
236,117011577,14,7,0,6,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-165,2073,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
240,117013625,14,7,0,6,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-165,2073,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
244,117015722,14,7,0,6,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,135,-165,2073,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
248,117017783,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,135,-165,2073,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
252,117019855,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,135,-165,2073,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,453,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
256,117021884,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,136,-164,2072,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
260,117023900,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,136,-164,2071,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
264,117025959,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,137,-164,2071,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
268,117028059,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,137,-164,2071,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
272,117030373,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,137,-164,2071,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
276,117032473,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,136,-164,2071,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
280,117034565,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,136,-164,2071,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
284,117036647,14,7,0,7,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,135,-164,2071,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,113,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
288,117038753,14,7,0,6,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,135,-164,2071,19,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,148,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
292,117040763,14,7,0,6,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-164,2071,18,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
296,117042831,14,7,0,6,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-164,2071,18,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
300,117044909,14,7,0,6,3,0,0,0,0,0,0,23,17,0,0,0,0,1050,12.530,-127,1023,0,0,2,134,-164,2071,18,1491,1449,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,455,472,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
