t_s,cell,phase,throttle,elevator_trim,axis,amplitude,cmd_aileron,cmd_elevator,cmd_throttle,elev_trimmed,rate_p,rate_q,rate_r,phi,theta,psi,vel_x,vel_y,vel_z,v_rel_airmass,pos_x,pos_y,pos_z,flight_cl
14.740000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.045487,1.159864,0.021241,-1.081379,-1.132726,2.231071,-22.087324,16.924966,48.013938,50.623822,-345.840094,196.580793,-717.239171,0.472797
14.745000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.056661,1.161556,-0.001517,-1.070311,-1.129926,2.219123,-21.954509,17.168295,48.070162,50.681350,-345.950937,196.666023,-716.998961,0.470079
14.750000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.067320,1.157342,-0.024364,-1.059226,-1.127173,2.207201,-21.819023,17.415943,48.123912,50.713593,-346.061105,196.752481,-716.758475,0.474518
14.755000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.079104,1.151071,-0.047360,-1.048155,-1.124476,2.195341,-21.681848,17.666138,48.175530,50.799000,-346.170586,196.840183,-716.517727,0.479748
14.760000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.090006,1.147505,-0.070466,-1.037085,-1.121834,2.183531,-21.543855,17.916456,48.224963,50.847932,-346.279375,196.929136,-716.276726,0.481392
14.765000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.101254,1.140056,-0.093791,-1.026019,-1.119250,2.171771,-21.403782,18.170203,48.272041,50.914031,-346.387464,197.019350,-716.035483,0.486615
14.770000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.111723,1.139582,-0.117175,-1.014935,-1.116719,2.160037,-21.265238,18.419271,48.317859,50.938679,-346.494852,197.110820,-715.794008,0.483067
14.775000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.121594,1.133129,-0.140549,-1.003828,-1.114239,2.148320,-21.124722,18.671481,48.361500,50.970219,-346.601537,197.203544,-715.552310,0.486428
14.780000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.130906,1.131142,-0.163862,-0.992702,-1.111812,2.136621,-20.984971,18.920868,48.403806,51.081405,-346.707517,197.297522,-715.310397,0.484806
14.785000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.140341,1.129785,-0.187069,-0.981533,-1.109429,2.124912,-20.844135,19.170857,48.443551,51.107850,-346.812791,197.392748,-715.068278,0.484291
14.790000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.149175,1.120985,-0.210217,-0.970347,-1.107099,2.113221,-20.700101,19.426726,48.480630,51.262579,-346.917348,197.489239,-714.825968,0.492028
14.795000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.157918,1.117195,-0.233467,-0.959148,-1.104823,2.101552,-20.554276,19.684611,48.514476,51.285016,-347.021176,197.587014,-714.583480,0.495573
14.800000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.166598,1.114640,-0.256370,-0.947909,-1.102592,2.089874,-20.409894,19.938599,48.547574,51.330640,-347.124273,197.686068,-714.340825,0.493578
14.805000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.174491,1.112635,-0.279295,-0.936622,-1.100401,2.078174,-20.265591,20.191436,48.578918,51.391012,-347.226643,197.786390,-714.098009,0.491948
14.810000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.181222,1.115228,-0.302118,-0.925266,-1.098242,2.066426,-20.122878,20.439856,48.609162,51.449138,-347.328291,197.887965,-713.855039,0.486515
14.815000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.188273,1.114303,-0.324787,-0.913840,-1.096110,2.054624,-19.978969,20.689763,48.637055,51.484229,-347.429218,197.990785,-713.611923,0.486771
14.820000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.195755,1.118314,-0.347172,-0.902333,-1.094000,2.042760,-19.837269,20.934227,48.664293,51.548159,-347.529426,198.094842,-713.368670,0.481234
14.825000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.202526,1.112663,-0.369252,-0.890765,-1.091917,2.030854,-19.691241,21.186407,48.687642,51.673089,-347.628910,198.200140,-713.125290,0.488373
14.830000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.208863,1.110789,-0.391203,-0.879158,-1.089868,2.018929,-19.543854,21.440057,48.708067,51.786396,-347.727656,198.306702,-712.881801,0.491767
14.835000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.215844,1.109338,-0.412927,-0.867495,-1.087844,2.006965,-19.395858,21.693858,48.726054,51.878001,-347.825658,198.414533,-712.638216,0.492908
14.840000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.221569,1.105567,-0.434105,-0.855784,-1.085845,1.994970,-19.245964,21.950232,48.741215,51.980468,-347.922910,198.523640,-712.394547,0.496213
14.845000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.226666,1.104711,-0.455243,-0.844026,-1.083868,1.982940,-19.095987,22.205865,48.754183,52.017407,-348.019408,198.634026,-712.150809,0.496344
14.850000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.231344,1.099165,-0.475930,-0.832229,-1.081913,1.970881,-18.944319,22.464182,48.764616,52.122004,-348.115146,198.745698,-711.907012,0.500276
14.855000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.234367,1.097049,-0.496477,-0.820402,-1.079981,1.958798,-18.792072,22.722564,48.772500,52.152029,-348.210120,198.858661,-711.663169,0.501176
14.860000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.237694,1.097630,-0.516507,-0.808527,-1.078057,1.946666,-18.641823,22.976263,48.779822,52.233700,-348.304332,198.972904,-711.419288,0.497115
14.865000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.240722,1.094072,-0.536201,-0.796611,-1.076143,1.934492,-18.489083,23.233996,48.783604,52.336258,-348.397782,199.088425,-711.175380,0.500184
14.870000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.242908,1.094202,-0.555598,-0.784658,-1.074235,1.922278,-18.336373,23.490700,48.785219,52.416251,-348.490462,199.205233,-710.931458,0.499823
14.875000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.244105,1.097959,-0.574406,-0.772650,-1.072318,1.910000,-18.185514,23.742643,48.785936,52.397111,-348.582379,199.323313,-710.687530,0.494532
14.880000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.245137,1.097437,-0.592687,-0.760596,-1.070388,1.897662,-18.034981,23.993623,48.785430,52.377032,-348.673538,199.442649,-710.443601,0.493292
14.885000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.246249,1.094769,-0.610220,-0.748521,-1.068455,1.885293,-17.883815,24.245227,48.782981,52.476587,-348.763937,199.563242,-710.199680,0.494653
14.890000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.246696,1.085627,-0.627311,-0.736455,-1.066531,1.872926,-17.727232,24.506417,48.774753,52.566472,-348.853562,199.685117,-709.955786,0.505356
14.895000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.246512,1.082330,-0.643942,-0.724404,-1.064614,1.860564,-17.571017,24.766011,48.764594,52.600463,-348.942399,199.808294,-709.711938,0.507205
14.900000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.246134,1.073140,-0.659591,-0.712373,-1.062702,1.848209,-17.412337,25.029592,48.751168,52.565647,-349.030444,199.932779,-709.468148,0.513127
14.905000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.245386,1.071656,-0.674750,-0.700362,-1.060788,1.835861,-17.257267,25.285863,48.738583,52.703521,-349.117699,200.058563,-709.224424,0.508506
14.910000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.242816,1.071633,-0.689289,-0.688351,-1.058853,1.823491,-17.101102,25.542690,48.722555,52.732597,-349.204171,200.185630,-708.980771,0.506359
14.915000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.240049,1.077230,-0.703331,-0.676332,-1.056879,1.811082,-16.948848,25.791531,48.707483,52.786320,-349.289866,200.313961,-708.737196,0.497869
14.920000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.236053,1.074054,-0.716804,-0.664320,-1.054870,1.798648,-16.793249,26.046111,48.688071,52.844938,-349.374787,200.443551,-708.493707,0.501907
14.925000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.231744,1.075392,-0.729486,-0.652337,-1.052832,1.786209,-16.638363,26.298420,48.667174,52.922976,-349.458927,200.574408,-708.250319,0.501061
14.930000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.227244,1.082003,-0.741468,-0.640364,-1.050741,1.773742,-16.486275,26.544391,48.646135,53.008153,-349.542294,200.706511,-708.007036,0.493800
14.935000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.222962,1.085977,-0.752771,-0.628401,-1.048589,1.761247,-16.333855,26.790205,48.622724,53.028995,-349.624894,200.839843,-707.763864,0.491408
14.940000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.218301,1.083114,-0.763216,-0.616482,-1.046393,1.748759,-16.179032,27.040049,48.595891,53.094046,-349.706721,200.974414,-707.520817,0.496296
14.945000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.212416,1.084772,-0.773178,-0.604620,-1.044155,1.736292,-16.024937,27.287701,48.567389,53.164731,-349.787771,201.110228,-707.277909,0.495728
14.950000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.206476,1.085630,-0.782389,-0.592816,-1.041864,1.723841,-15.870827,27.534557,48.536791,53.178022,-349.868045,201.247279,-707.035149,0.495033
14.955000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.200015,1.084947,-0.790634,-0.581085,-1.039524,1.711422,-15.716716,27.780698,48.504579,53.321913,-349.947544,201.385563,-706.792545,0.495224
14.960000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.193481,1.088635,-0.798390,-0.569427,-1.037126,1.699033,-15.562644,28.025673,48.469624,53.393082,-350.026267,201.525074,-706.550110,0.493174
14.965000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.186114,1.090439,-0.805577,-0.557846,-1.034663,1.686674,-15.408784,28.269623,48.432858,53.445952,-350.104214,201.665808,-706.307854,0.492179
14.970000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.179041,1.091758,-0.812002,-0.546353,-1.032139,1.674358,-15.254985,28.512768,48.394182,53.482152,-350.181388,201.807759,-706.065786,0.491678
14.975000,1,recover,0.450000,0.000000,1,-0.350000,0.000000,-0.145953,0.450000,-0.145953,0.170963,1.089675,-0.817949,-0.534966,-1.029561,1.662102,-15.099960,28.757697,48.352524,53.480628,-350.257784,201.950930,-705.823919,0.494456
14.980000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.002415,0.650000,-0.002415,0.162621,1.084576,-0.823051,-0.523706,-1.026941,1.649928,-14.943748,29.004269,48.308238,53.525941,-350.333397,202.095330,-705.582267,0.498599
14.985000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.004827,0.650000,-0.004827,0.152973,-0.070230,-0.827672,-0.514912,-1.026788,1.640573,-14.751759,29.312941,48.224736,53.603467,-350.408134,202.241118,-705.340935,0.577823
14.990000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.007236,0.650000,-0.007236,0.137471,-0.180326,-0.832477,-0.508693,-1.029366,1.634162,-14.597402,29.554884,48.178433,53.749139,-350.481998,202.388283,-705.099927,0.521701
14.995000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.009642,0.650000,-0.009642,0.123650,-0.364933,-0.836299,-0.503051,-1.032580,1.628347,-14.448234,29.787387,48.136133,53.832193,-350.555099,202.536634,-704.859141,0.490250
15.000000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.012048,0.650000,-0.012048,0.109227,-0.402795,-0.839209,-0.497836,-1.036274,1.622957,-14.313049,29.994827,48.107417,53.874441,-350.627485,202.686084,-704.618532,0.449540
15.005000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.014452,0.650000,-0.014452,0.095042,-0.391591,-0.841138,-0.492656,-1.040018,1.617537,-14.184757,30.190470,48.086078,53.934765,-350.699207,202.836542,-704.378048,0.421243
15.010000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.016856,0.650000,-0.016856,0.081838,-0.328092,-0.841818,-0.487312,-1.043585,1.611859,-14.066683,30.367756,48.075031,54.045289,-350.770309,202.987933,-704.137645,0.389383
15.015000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.019259,0.650000,-0.019259,0.068958,-0.237535,-0.841672,-0.481650,-1.046797,1.605749,-13.956115,30.531739,48.071452,54.173719,-350.840836,203.140176,-703.897279,0.361827
15.020000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.021663,0.650000,-0.021663,0.056888,-0.132286,-0.840553,-0.475594,-1.049554,1.599124,-13.850980,30.686164,48.073555,54.236154,-350.910820,203.293216,-703.656917,0.340135
15.025000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.024067,0.650000,-0.024067,0.045742,-0.027783,-0.838403,-0.469130,-1.051821,1.591969,-13.747532,30.838219,48.078472,54.304778,-350.980279,203.447022,-703.416536,0.329178
15.030000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.026471,0.650000,-0.026471,0.033984,0.076523,-0.835533,-0.462275,-1.053591,1.584308,-13.646353,30.986747,48.086483,54.328532,-351.049223,203.601579,-703.176124,0.320320
15.035000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.028876,0.650000,-0.028876,0.022573,0.180062,-0.831549,-0.455055,-1.054861,1.576167,-13.549862,31.127193,48.100299,54.395614,-351.117669,203.756859,-702.935657,0.307473
15.040000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.031282,0.650000,-0.031282,0.011326,0.276451,-0.826678,-0.447509,-1.055642,1.567590,-13.455739,31.263744,48.117385,54.474328,-351.185636,203.912831,-702.695113,0.297618
15.045000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.033689,0.650000,-0.033689,0.000872,0.369906,-0.820746,-0.439680,-1.055950,1.558630,-13.365954,31.392671,48.139734,54.544852,-351.253140,204.069466,-702.454470,0.284654
15.050000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.036097,0.650000,-0.036097,-0.009719,0.447952,-0.814063,-0.431629,-1.055821,1.549353,-13.275263,31.523824,48.162483,54.590934,-351.320190,204.226752,-702.213715,0.281801
15.055000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.038507,0.650000,-0.038507,-0.021484,0.514641,-0.806219,-0.423435,-1.055311,1.539848,-13.182880,31.658206,48.185033,54.665394,-351.386779,204.384702,-701.972846,0.283803
15.060000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.040917,0.650000,-0.040917,-0.033474,0.569692,-0.797869,-0.415168,-1.054468,1.530186,-13.088229,31.797132,48.206235,54.746182,-351.452897,204.543335,-701.731868,0.288627
15.065000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.043328,0.650000,-0.043328,-0.044923,0.624101,-0.788872,-0.406870,-1.053317,1.520414,-12.995813,31.932201,48.230327,54.885238,-351.518544,204.702653,-701.490776,0.285084
15.070000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.045741,0.650000,-0.045741,-0.057174,0.663653,-0.779044,-0.398587,-1.051891,1.510586,-12.899140,32.074783,48.250761,54.971051,-351.583716,204.862665,-701.249574,0.291294
15.075000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.048154,0.650000,-0.048154,-0.069778,0.700336,-0.768461,-0.390373,-1.050230,1.500756,-12.801757,32.218633,48.271320,55.045752,-351.648399,205.023393,-701.008268,0.294222
15.080000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.050569,0.650000,-0.050569,-0.082514,0.735064,-0.757213,-0.382251,-1.048343,1.490950,-12.705187,32.360931,48.293310,55.043735,-351.712594,205.184837,-700.766857,0.292941
15.085000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.052985,0.650000,-0.052985,-0.095374,0.761431,-0.745356,-0.374255,-1.046254,1.481204,-12.606942,32.506399,48.314782,55.087113,-351.776298,205.347000,-700.525337,0.296021
15.090000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.055402,0.650000,-0.055402,-0.107394,0.787214,-0.732536,-0.366409,-1.043982,1.471547,-12.508519,32.651819,48.336755,55.178903,-351.839508,205.509890,-700.283708,0.296635
15.095000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.057820,0.650000,-0.057820,-0.120114,0.813098,-0.719176,-0.358728,-1.041528,1.461996,-12.410516,32.796106,48.359369,55.264063,-351.902224,205.673504,-700.041968,0.295020
15.100000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.060239,0.650000,-0.060239,-0.133644,0.832224,-0.705350,-0.351234,-1.038909,1.452572,-12.309693,32.945118,48.379527,55.305754,-351.964438,205.837852,-699.800120,0.299388
15.105000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.062658,0.650000,-0.062658,-0.147004,0.845566,-0.691190,-0.343954,-1.036155,1.443304,-12.204526,33.101772,48.395900,55.245329,-352.026135,206.002963,-699.558182,0.309236
15.110000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.065079,0.650000,-0.065079,-0.159832,0.864699,-0.676407,-0.336894,-1.033266,1.434200,-12.102520,33.252661,48.416616,55.278581,-352.087310,206.168844,-699.316150,0.306636
15.115000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.067501,0.650000,-0.067501,-0.173471,0.869897,-0.661248,-0.330071,-1.030263,1.425278,-11.993635,33.415248,48.430620,55.377341,-352.147955,206.335508,-699.074032,0.318672
15.120000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.069923,0.650000,-0.069923,-0.186044,0.878533,-0.645663,-0.323502,-1.027172,1.416561,-11.882019,33.582049,48.441738,55.509513,-352.208044,206.502996,-698.831851,0.326908
15.125000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.072345,0.650000,-0.072345,-0.198153,0.888878,-0.629289,-0.317181,-1.023982,1.408045,-11.769043,33.750220,48.451346,55.569549,-352.267568,206.671321,-698.589619,0.330776
15.130000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.074769,0.650000,-0.074769,-0.209415,0.900190,-0.612486,-0.311106,-1.020688,1.399731,-11.655433,33.918932,48.460602,55.667435,-352.326522,206.840488,-698.347339,0.332799
15.135000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.077192,0.650000,-0.077192,-0.221908,0.906664,-0.595058,-0.305286,-1.017299,1.391630,-11.537374,34.094321,48.465243,55.737521,-352.384893,207.010516,-698.105024,0.340799
15.140000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.079615,0.650000,-0.079615,-0.235013,0.913696,-0.576957,-0.299733,-1.013828,1.383752,-11.416735,34.273141,48.467434,55.883705,-352.442663,207.181428,-697.862693,0.347493
15.145000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.082038,0.650000,-0.082038,-0.246562,0.915075,-0.558374,-0.294456,-1.010287,1.376107,-11.289561,34.462169,48.462341,56.031702,-352.499809,207.353261,-697.620368,0.360567
15.150000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.084461,0.650000,-0.084461,-0.258201,0.925995,-0.539310,-0.289445,-1.006669,1.368693,-11.162502,34.649757,48.456868,56.023116,-352.556316,207.526035,-697.378070,0.363007
15.155000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.086884,0.650000,-0.086884,-0.270357,0.933312,-0.519988,-0.284697,-1.002961,1.361503,-11.033110,34.840602,48.449618,56.042160,-352.612177,207.699755,-697.135804,0.368456
15.160000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.089306,0.650000,-0.089306,-0.281353,0.945658,-0.500324,-0.280208,-0.999161,1.354534,-10.904347,35.029403,48.442983,56.138151,-352.667389,207.874424,-696.893573,0.368353
15.165000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.091727,0.650000,-0.091727,-0.293358,0.947641,-0.480326,-0.275985,-0.995283,1.347795,-10.768243,35.229288,48.428194,56.264937,-352.721933,208.050065,-696.651395,0.380668
15.170000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.094148,0.650000,-0.094148,-0.305879,0.958536,-0.459895,-0.272031,-0.991331,1.341288,-10.631456,35.428815,48.412075,56.302034,-352.775791,208.226705,-696.409294,0.384284
15.175000,2,trim,0.650000,0.000000,1,0.350000,0.000000,-0.096567,0.650000,-0.096567,-0.318201,0.964783,-0.439251,-0.268343,-0.987297,1.335007,-10.491824,35.631995,48.393030,56.341298,-352.828954,208.404351,-696.167281,0.390352
