i,t_us,n_markers,emitter_x_native,emitter_y_native,emitter_x_m2,emitter_y_m2,deg_per_s,degraded
10188,11957191742,3,337.52,230.24,8.76,15.12,21.6,0
10190,11957198688,4,337.24,231.48,8.62,15.74,27.7,0
10192,11957205636,3,336.80,232.25,8.40,16.13,19.4,0
10194,11957212583,2,339.10,234.83,9.55,17.41,75.5,1
10196,11957219531,1,,,,,,1
10198,11957226478,4,336.75,235.28,8.38,17.64,26.1,0
10200,11957233425,1,,,,,,1
10202,11957240372,3,336.93,236.69,8.46,18.35,15.6,0
10204,11957247319,2,336.47,238.08,8.23,19.04,31.9,1
10206,11957254267,3,336.79,238.71,8.39,19.36,15.5,0
10208,11957261214,3,336.48,239.50,8.24,19.75,18.4,0
10210,11957268161,2,336.61,240.76,8.30,20.38,27.7,1
10212,11957275108,3,336.58,240.89,8.29,20.45,3.1,0
10214,11957282056,2,336.82,243.77,8.41,21.89,63.2,1
10216,11957289003,4,336.27,242.60,8.14,21.30,28.3,0
10218,11957295950,4,336.40,243.18,8.20,21.59,13.1,0
10220,11957302897,1,,,,,,1
10222,11957309845,4,336.36,244.73,8.18,22.37,17.0,0
10224,11957316792,3,336.40,245.69,8.20,22.85,21.0,0
10226,11957323739,4,336.24,246.59,8.12,23.30,20.0,0
10228,11957330686,4,336.22,246.94,8.11,23.47,7.6,0
10230,11957337633,3,336.33,248.06,8.16,24.03,24.7,0
10232,11957344581,4,336.18,248.32,8.09,24.16,6.6,0
10234,11957351528,2,336.04,249.59,8.02,24.79,27.9,1
10236,11957358475,4,335.95,249.60,7.97,24.80,2.0,0
10238,11957365423,2,336.04,250.57,8.02,25.28,21.2,1
10240,11957372372,3,336.14,250.40,8.07,25.20,4.3,0
10242,11957379320,3,335.97,250.90,7.98,25.45,11.5,0
10244,11957386264,1,,,,,,1
10246,11957393212,4,335.61,252.04,7.81,26.02,13.1,0
10248,11957400159,4,335.72,252.90,7.86,26.45,19.1,0
10250,11957407106,2,335.87,252.89,7.93,26.45,3.3,1
10252,11957414054,3,335.92,253.74,7.96,26.87,18.5,0
10254,11957421001,3,335.61,253.93,7.80,26.97,8.0,0
10256,11957427948,4,335.53,254.61,7.76,27.31,15.0,0
10258,11957434898,4,335.53,254.80,7.76,27.40,4.1,0
10260,11957441843,3,335.53,255.19,7.77,27.59,8.5,0
10262,11957448790,3,335.64,255.60,7.82,27.80,9.3,0
10264,11957455737,4,335.58,255.88,7.79,27.94,6.3,0
10266,11957462684,3,335.52,256.23,7.76,28.12,7.8,0
10268,11957469631,4,335.46,256.83,7.73,28.42,13.2,0
10270,11957476578,4,335.61,257.30,7.81,28.65,10.9,0
10272,11957483526,3,335.57,257.82,7.79,28.91,11.3,0
10274,11957490474,4,335.63,257.84,7.81,28.92,1.3,0
10276,11957497420,4,335.53,258.43,7.76,29.21,13.0,0
10278,11957504367,4,335.41,258.67,7.71,29.33,5.8,0
10280,11957511316,3,335.47,259.02,7.73,29.51,7.8,0
10282,11957518262,3,335.49,259.25,7.74,29.63,5.2,0
10284,11957525210,2,336.56,261.49,8.28,30.74,54.2,1
10286,11957532157,4,335.34,260.15,7.67,30.08,39.5,0
10288,11957539104,4,335.19,260.75,7.59,30.37,13.5,0
10290,11957546052,3,335.09,260.87,7.54,30.44,3.4,0
10292,11957552998,3,335.73,260.81,7.87,30.41,14.2,0
10294,11957559947,3,335.41,261.70,7.71,30.85,20.6,0
10296,11957566893,3,335.06,262.26,7.53,31.13,14.6,0
10298,11957573841,4,335.00,262.60,7.50,31.30,7.5,0
10300,11957580789,3,335.45,262.66,7.72,31.33,9.8,0
10302,11957587735,2,336.48,264.45,8.24,32.22,45.1,1
10304,11957594682,3,335.07,264.10,7.54,32.05,31.6,0
10306,11957601629,4,334.87,264.48,7.43,32.24,9.4,0
10308,11957608577,3,334.57,265.31,7.29,32.66,19.4,0
10310,11957615524,3,334.99,265.40,7.50,32.70,9.4,0
10312,11957622471,4,334.93,265.85,7.47,32.92,9.8,0
10314,11957629419,3,334.97,266.51,7.48,33.26,14.6,0
10316,11957636365,4,334.86,266.79,7.43,33.40,6.5,0
10318,11957643314,1,,,,,,1
10320,11957650261,4,334.84,267.90,7.42,33.95,12.1,0
10322,11957657208,4,334.80,268.13,7.40,34.06,5.1,0
10324,11957664157,3,334.55,268.71,7.27,34.35,13.8,0
10326,11957671101,1,,,,,,1
10328,11957678049,2,334.96,270.16,7.48,35.08,16.5,1
10330,11957684996,4,334.58,269.91,7.29,34.96,10.0,0
10332,11957691944,3,334.44,270.35,7.22,35.17,10.0,0
10334,11957698891,3,334.27,270.84,7.14,35.42,11.3,0
10336,11957705838,2,334.95,271.43,7.48,35.72,19.6,1
10338,11957712785,3,335.28,269.87,7.64,34.94,34.9,0
10340,11957719733,1,,,,,,1
10342,11957726679,2,334.93,273.09,7.46,36.54,35.4,1
10344,11957733627,2,334.54,273.26,7.27,36.63,9.2,1
10346,11957740574,2,334.53,273.53,7.27,36.77,5.9,1
10348,11957747521,1,,,,,,1
10350,11957754468,4,334.47,273.79,7.24,36.89,2.9,0
10352,11957761417,4,334.25,274.21,7.13,37.11,10.4,0
10354,11957768364,3,333.69,274.59,6.84,37.29,14.9,0
10356,11957775311,3,332.51,275.28,6.26,37.64,29.8,0
10358,11957782258,3,330.25,275.63,5.12,37.82,50.1,0
10360,11957789205,3,328.35,276.08,4.17,38.04,42.7,0
10362,11957796153,3,326.46,276.76,3.23,38.38,43.9,0
10364,11957803100,3,323.71,276.76,1.86,38.38,60.0,0
10366,11957810047,4,321.80,277.11,0.90,38.56,42.5,0
10368,11957816995,4,320.18,277.62,0.09,38.81,37.1,0
10370,11957823942,3,318.31,278.19,-0.85,39.10,42.9,0
10372,11957830889,3,316.58,278.59,-1.71,39.29,38.9,0
10374,11957837836,4,315.20,279.51,-2.40,39.75,36.2,0
10376,11957844783,4,313.98,280.06,-3.01,40.03,29.4,0
10378,11957851730,4,312.82,280.56,-3.59,40.28,27.6,0
10380,11957858678,4,311.98,281.04,-4.01,40.52,21.1,0
10382,11957865625,4,311.39,281.38,-4.30,40.69,14.9,0
10384,11957872573,4,310.60,282.12,-4.70,41.06,23.7,0
10386,11957879519,3,309.83,282.96,-5.09,41.48,24.9,0
10388,11957886466,3,308.03,283.93,-5.99,41.96,44.7,0
10390,11957893414,4,309.09,283.76,-5.46,41.88,23.5,0
10392,11957900361,4,308.32,284.09,-5.84,42.04,18.4,0
10394,11957907308,4,307.29,284.38,-6.36,42.19,23.3,0
10396,11957914256,2,305.71,285.67,-7.14,42.84,44.7,1
10398,11957921203,2,305.06,286.35,-7.47,43.17,20.5,1
10400,11957928150,4,303.44,285.29,-8.28,42.65,42.3,0
10402,11957935097,4,301.68,285.71,-9.16,42.85,39.6,0
10404,11957942045,3,298.86,287.00,-10.57,43.50,67.8,0
10406,11957948997,3,297.83,286.96,-11.09,43.48,22.7,0
10408,11957955939,2,296.17,288.35,-11.91,44.17,47.4,1
10410,11957962887,3,294.24,287.72,-12.88,43.86,44.5,0
10412,11957969834,2,292.34,287.76,-13.83,43.88,41.5,1
10414,11957976781,4,291.31,287.85,-14.35,43.92,22.7,0
10416,11957983728,3,289.33,288.34,-15.34,44.17,44.7,0
10418,11957990675,4,288.48,288.47,-15.76,44.23,18.6,0
10420,11957997623,3,287.36,289.37,-16.32,44.68,31.4,0
10422,11958004575,3,286.19,289.29,-16.90,44.64,25.6,0
10424,11958011518,2,284.02,292.48,-17.99,46.24,84.6,1
10426,11958018465,4,284.76,289.22,-17.62,44.61,73.3,0
10428,11958025411,3,283.16,290.22,-18.42,45.11,41.2,0
10430,11958032358,4,283.33,289.67,-18.34,44.83,12.5,0
10432,11958039306,4,282.65,290.16,-18.67,45.08,18.3,0
10434,11958046253,2,282.15,290.78,-18.92,45.39,17.4,1
10436,11958053200,2,280.74,290.95,-19.63,45.48,31.1,1
10438,11958060150,4,279.79,290.84,-20.11,45.42,21.1,0
10440,11958067095,3,279.21,290.90,-20.40,45.45,12.7,0
10442,11958074042,4,277.85,291.11,-21.07,45.56,30.1,0
10444,11958080989,3,277.11,291.12,-21.44,45.56,16.2,0
10446,11958087936,2,274.78,293.63,-22.61,46.82,74.9,1
10448,11958094884,2,273.46,292.22,-23.27,46.11,42.3,1
10450,11958101831,4,273.10,291.01,-23.45,45.51,27.6,0
10452,11958108778,4,271.85,291.30,-24.08,45.65,28.1,0
10454,11958115726,1,,,,,,1
10456,11958122673,3,268.68,291.65,-25.66,45.83,34.9,0
10458,11958129620,2,265.97,294.52,-27.01,47.26,86.3,1
10460,11958136567,4,265.71,291.75,-27.14,45.87,61.0,0
10462,11958143514,3,263.82,292.48,-28.09,46.24,44.4,0
10464,11958150462,4,262.82,291.77,-28.59,45.89,26.8,0
10466,11958157409,2,261.49,293.89,-29.25,46.94,54.6,1
10468,11958164356,3,259.33,293.13,-30.33,46.56,50.0,0
10470,11958171304,3,258.96,292.43,-30.52,46.21,17.4,0
10472,11958178251,3,257.63,292.83,-31.19,46.41,30.3,0
10474,11958185198,3,257.50,291.88,-31.25,45.94,21.0,0
10476,11958192145,4,256.56,292.04,-31.72,46.02,21.0,0
10478,11958199093,3,255.41,292.54,-32.29,46.27,27.2,0
10480,11958206040,4,254.83,292.01,-32.58,46.01,17.2,0
10482,11958212987,3,253.24,292.76,-33.38,46.38,38.5,0
10484,11958219934,3,252.66,292.37,-33.67,46.18,15.3,0
10486,11958226882,3,251.64,292.74,-34.18,46.37,23.7,0
10488,11958233829,3,250.62,292.46,-34.69,46.23,23.1,0
10490,11958240776,2,249.20,293.31,-35.40,46.65,36.3,1
10492,11958247723,4,249.24,291.69,-35.38,45.84,35.4,0
10494,11958254671,3,247.55,292.66,-36.23,46.33,42.8,0
10496,11958261618,4,246.92,291.87,-36.54,45.93,22.1,0
10498,11958268565,2,245.13,292.63,-37.44,46.31,42.6,1
10500,11958275512,4,244.86,291.75,-37.57,45.88,20.0,0
10502,11958282459,3,243.81,292.13,-38.10,46.06,24.3,0
10504,11958289407,3,241.94,292.44,-39.03,46.22,41.4,0
10506,11958296354,2,242.51,292.58,-38.74,46.29,12.7,1
10508,11958303301,4,240.72,291.65,-39.64,45.83,44.0,0
10510,11958310249,1,,,,,,1
10512,11958317196,4,238.56,291.55,-40.72,45.77,23.7,0
10514,11958324143,2,239.38,292.16,-40.31,46.08,22.3,1
10516,11958331090,3,235.93,292.05,-42.03,46.03,75.4,0
10518,11958338038,3,235.10,291.98,-42.45,45.99,18.3,0
10520,11958344987,3,233.11,292.97,-43.45,46.48,48.6,0
10522,11958351932,3,232.74,291.86,-43.63,45.93,25.7,0
10524,11958358879,1,,,,,,1
10526,11958365827,4,230.91,291.40,-44.54,45.70,20.6,0
10528,11958372774,2,230.03,292.15,-44.98,46.08,25.2,1
10530,11958379721,2,231.18,293.36,-44.41,46.68,36.5,1
10532,11958386668,2,227.79,291.90,-46.10,45.95,80.6,1
10534,11958393615,1,,,,,,1
10536,11958400563,1,,,,,,1
10538,11958407510,2,224.46,290.35,-47.77,45.17,26.9,1
10540,11958414458,3,223.22,291.12,-48.39,45.56,31.8,0
10542,11958421405,3,222.55,290.44,-48.72,45.22,20.9,0
10544,11958428353,3,220.26,291.98,-49.87,45.99,60.4,0
10546,11958435300,2,217.71,294.39,-51.15,47.20,76.9,1
10548,11958442247,4,219.18,290.63,-50.41,45.32,88.4,0
10550,11958449194,2,215.71,294.39,-52.15,47.20,112.1,1
10552,11958456141,3,217.34,290.75,-51.33,45.37,87.5,0
10554,11958463091,3,216.34,291.13,-51.83,45.57,23.6,0
10556,11958470037,3,216.00,290.90,-52.00,45.45,9.0,0
10558,11958476983,4,215.89,290.30,-52.05,45.15,13.5,0
10560,11958483931,2,214.74,291.20,-52.63,45.60,32.0,1
10562,11958490879,4,214.80,290.47,-52.60,45.24,16.0,0
10564,11958497826,4,214.86,290.07,-52.57,45.03,8.9,0
10566,11958504773,3,214.14,290.69,-52.93,45.34,20.8,0
10568,11958511720,4,214.70,290.06,-52.65,45.03,18.4,0
10570,11958518668,3,214.39,290.47,-52.81,45.24,11.4,0
10572,11958525614,3,214.39,290.47,-52.81,45.24,0.0,0
10574,11958532561,3,214.34,290.13,-52.83,45.07,7.5,0
10576,11958539508,2,211.15,290.62,-54.43,45.31,70.6,1
10578,11958546455,1,,,,,,1
10580,11958553404,2,214.38,289.27,-52.81,44.64,38.3,1
10582,11958560351,4,214.92,288.61,-52.54,44.31,18.6,0
10584,11958567297,3,214.27,288.90,-52.86,44.45,15.6,0
10586,11958574245,4,214.70,288.06,-52.65,44.03,20.6,0
10588,11958581192,1,,,,,,1
10590,11958588140,1,,,,,,1
10592,11958595087,4,215.15,286.78,-52.42,43.39,9.9,0
10594,11958602033,4,215.04,286.35,-52.48,43.18,9.6,0
10596,11958608982,3,214.85,286.47,-52.57,43.23,4.8,0
10598,11958615928,1,,,,,,1
10600,11958622875,3,215.85,284.40,-52.07,42.20,25.1,0
10602,11958629831,1,,,,,,1
10604,11958636770,3,214.78,284.78,-52.61,42.39,12.5,0
10606,11958643718,3,215.31,283.64,-52.35,41.82,27.4,0
10608,11958650664,1,,,,,,1
10610,11958657612,3,214.30,283.98,-52.85,41.99,11.6,0
10612,11958664559,2,215.92,283.06,-52.04,41.53,40.6,1
10614,11958671506,1,,,,,,1
10616,11958678455,4,215.61,281.57,-52.20,40.79,16.6,0
10618,11958685402,2,212.19,284.04,-53.90,42.02,92.2,1
10620,11958692349,4,215.60,280.71,-52.20,40.35,104.3,0
10622,11958699296,2,214.20,281.91,-52.90,40.95,40.3,1
10624,11958706244,3,215.14,280.61,-52.43,40.30,34.9,0
10626,11958713190,3,215.73,279.08,-52.14,39.54,35.9,0
10628,11958720138,2,215.03,279.91,-52.49,39.96,23.8,1
10630,11958727084,2,214.20,279.91,-52.90,39.95,18.0,1
10632,11958734032,3,215.08,279.10,-52.46,39.55,26.0,0
10634,11958740979,4,215.81,277.88,-52.09,38.94,31.1,0
10636,11958747926,4,215.71,277.43,-52.15,38.72,10.1,0
10638,11958754873,2,214.40,278.62,-52.80,39.31,38.6,1
10640,11958761821,3,215.02,277.37,-52.49,38.69,30.5,0
10642,11958768768,2,214.35,277.71,-52.82,38.85,16.4,1
10644,11958775716,4,215.65,275.85,-52.17,37.92,49.6,0
10646,11958782663,4,216.10,275.20,-51.95,37.60,17.3,0
10648,11958789609,2,212.61,274.23,-53.70,37.12,79.4,1
10650,11958796558,3,216.22,273.79,-51.89,36.89,79.6,0
10652,11958803505,3,215.94,273.68,-52.03,36.84,6.5,0
10654,11958810452,4,216.07,272.84,-51.96,36.42,18.6,0
10656,11958817399,3,215.93,272.54,-52.04,36.27,7.4,0
10658,11958824345,1,,,,,,1
10660,11958831292,3,215.82,271.60,-52.09,35.80,10.3,0
10662,11958838240,2,215.72,270.91,-52.14,35.46,15.2,1
10664,11958845187,2,214.22,268.63,-52.89,34.31,59.9,1
10666,11958852134,4,216.19,269.07,-51.90,34.53,44.3,0
10668,11958859086,4,216.18,268.13,-51.91,34.06,20.6,0
10670,11958866029,4,215.96,267.52,-52.02,33.76,14.2,0
10672,11958872976,3,216.09,266.44,-51.96,33.22,23.6,0
10674,11958879923,4,216.35,265.17,-51.82,32.58,28.5,0
10676,11958886870,2,216.66,263.93,-51.67,31.96,28.0,1
10678,11958893818,2,215.71,260.44,-52.14,30.22,79.1,1
10680,11958900765,3,216.63,263.17,-51.69,31.59,63.0,0
10682,11958907712,4,216.76,262.39,-51.62,31.20,17.2,0
10684,11958914665,3,216.18,262.06,-51.91,31.03,14.6,0
10686,11958921607,3,216.78,259.70,-51.61,29.85,53.3,0
10688,11958928555,4,216.73,260.21,-51.64,30.10,11.1,0
10690,11958935502,3,217.32,259.49,-51.34,29.74,20.4,0
10692,11958942449,4,216.82,258.61,-51.59,29.30,22.2,0
10694,11958949396,4,216.97,257.83,-51.52,28.92,17.2,0
10696,11958956344,3,216.69,257.22,-51.65,28.61,14.8,0
10698,11958963291,4,216.72,255.74,-51.64,27.87,32.4,0
10700,11958970239,3,216.62,255.40,-51.69,27.70,7.7,0
10702,11958977185,2,216.42,255.02,-51.79,27.51,9.5,1
10704,11958984133,3,216.89,252.81,-51.55,26.40,49.4,0
10706,11958991080,3,216.73,252.68,-51.63,26.34,4.4,0
10708,11958998027,3,217.03,251.02,-51.48,25.51,37.0,0
10710,11959004974,3,217.74,250.12,-51.13,25.06,25.0,0
10712,11959011921,3,217.17,249.91,-51.42,24.96,13.3,0
10714,11959018869,2,216.16,249.83,-51.92,24.91,22.1,1
10716,11959025816,4,217.27,248.75,-51.36,24.37,34.0,0
10718,11959032764,2,216.99,248.19,-51.51,24.09,13.7,1
10720,11959039711,3,217.27,246.37,-51.36,23.19,40.2,0
10722,11959046658,2,216.67,246.22,-51.67,23.11,13.7,1
10724,11959053605,4,217.52,245.14,-51.24,22.57,30.1,0
10726,11959060552,2,217.09,244.11,-51.46,22.06,24.3,1
10728,11959067500,3,217.52,242.89,-51.24,21.44,28.4,0
10730,11959074447,2,217.42,241.99,-51.29,21.00,19.6,1
10732,11959081394,4,217.60,241.31,-51.20,20.65,15.6,0
10734,11959088342,3,217.45,239.39,-51.27,19.70,42.0,0
10736,11959095288,4,217.59,239.60,-51.21,19.80,5.4,0
10738,11959102236,3,217.47,238.02,-51.27,19.01,34.7,0
10740,11959109183,4,217.79,237.95,-51.11,18.97,7.1,0
10742,11959116131,2,217.36,236.96,-51.32,18.48,23.5,1
10744,11959123078,2,218.06,232.50,-50.97,16.25,98.8,1
10746,11959130025,3,217.97,235.45,-51.01,17.73,64.6,0
10748,11959136972,2,217.68,233.90,-51.16,16.95,34.6,1
10750,11959143919,2,217.63,232.84,-51.19,16.42,23.2,1
10752,11959150868,3,217.79,232.67,-51.11,16.34,5.0,0
10754,11959157814,2,218.27,230.94,-50.87,15.47,39.4,1
10756,11959164762,2,218.35,229.72,-50.83,14.86,26.6,1
10758,11959171708,1,,,,,,1
10760,11959178656,2,217.72,227.83,-51.14,13.91,21.9,1
10762,11959185603,1,,,,,,1
10764,11959192550,3,217.91,225.50,-51.04,12.75,25.5,0
10766,11959199501,2,217.72,225.29,-51.14,12.64,6.4,1
10768,11959206445,3,218.03,223.68,-50.99,11.84,35.8,0
10770,11959213392,3,218.03,224.31,-50.99,12.15,13.7,0
10772,11959220339,3,218.04,222.57,-50.98,11.29,37.9,0
10774,11959227286,4,218.10,222.56,-50.95,11.28,1.4,0
10776,11959234234,3,218.40,220.94,-50.80,10.47,36.0,0
10778,11959241181,4,218.24,220.35,-50.88,10.18,13.3,0
10780,11959248128,3,219.05,219.10,-50.47,9.55,32.7,0
10782,11959255079,3,218.57,218.27,-50.72,9.14,21.0,0
10784,11959262022,4,218.50,217.49,-50.75,8.75,17.2,0
10786,11959268970,2,216.58,221.26,-51.71,10.63,92.5,1
10788,11959275917,3,218.17,215.31,-50.91,7.65,134.8,0
10790,11959282865,2,218.08,214.54,-50.96,7.27,16.8,1
10792,11959289811,3,218.36,212.88,-50.82,6.44,37.0,0
10794,11959296760,3,217.78,213.15,-51.11,6.57,14.1,0
10796,11959303707,4,218.40,211.42,-50.80,5.71,40.1,0
10798,11959310654,4,219.04,210.95,-50.48,5.47,17.4,0
10800,11959317601,4,218.67,209.80,-50.66,4.90,26.3,0
10802,11959324548,2,217.04,204.84,-51.48,2.42,114.3,1
10804,11959331496,3,218.35,209.16,-50.83,4.58,98.7,0
10806,11959338443,4,218.79,207.06,-50.61,3.53,46.9,0
10808,11959345391,3,218.89,207.21,-50.55,3.60,4.0,0
10810,11959352337,4,219.10,205.53,-50.45,2.76,37.0,0
10812,11959359285,3,219.19,204.69,-50.41,2.35,18.4,0
10814,11959366231,4,219.12,203.80,-50.44,1.90,19.6,0
10816,11959373178,3,219.17,202.94,-50.41,1.47,18.9,0
10818,11959380126,2,218.55,201.47,-50.72,0.74,34.8,1
10820,11959387074,2,216.64,194.90,-51.68,-2.55,149.9,1
10822,11959394020,4,218.95,200.38,-50.52,0.19,130.3,0
10824,11959400969,3,219.00,199.77,-50.50,-0.12,13.5,0
10826,11959407916,3,219.16,199.10,-50.42,-0.45,14.9,0
10828,11959414862,3,219.41,197.80,-50.29,-1.10,28.9,0
10830,11959421810,4,219.13,197.63,-50.43,-1.18,7.3,0
10832,11959428759,3,219.22,196.24,-50.39,-1.88,30.4,0
10834,11959435705,2,218.54,194.87,-50.73,-2.57,33.5,1
10836,11959442652,4,219.14,195.46,-50.43,-2.27,18.4,0
10838,11959449598,4,219.22,194.86,-50.39,-2.57,13.3,0
10840,11959456546,3,219.27,194.13,-50.36,-2.94,16.0,0
10842,11959463493,3,219.60,192.89,-50.20,-3.55,27.9,0
10844,11959470440,2,215.31,192.76,-52.35,-3.62,94.0,1
10846,11959477387,2,218.41,188.64,-50.79,-5.68,112.9,1
10848,11959484337,3,219.66,191.06,-50.17,-4.47,59.6,0
10850,11959491282,4,219.64,190.14,-50.18,-4.93,20.2,0
10852,11959498229,4,219.65,189.88,-50.17,-5.06,5.5,0
10854,11959505176,4,219.94,189.13,-50.03,-5.43,17.5,0
10856,11959512124,2,219.35,187.68,-50.32,-6.16,34.3,1
10858,11959519071,2,216.07,186.92,-51.97,-6.54,73.8,1
10860,11959526018,3,220.08,187.08,-49.96,-6.46,87.8,0
10862,11959532965,3,219.84,186.60,-50.08,-6.70,11.6,0
10864,11959539915,3,219.84,185.94,-50.08,-7.03,14.5,0
10866,11959546860,3,220.53,185.82,-49.73,-7.09,15.5,0
10868,11959553807,1,,,,,,1
10870,11959560754,3,219.58,184.24,-50.21,-7.88,20.2,0
10872,11959567701,2,219.17,183.23,-50.41,-8.39,23.9,1
10874,11959574649,2,219.85,183.93,-50.07,-8.04,21.4,1
10876,11959581597,3,219.93,183.68,-50.03,-8.16,5.8,0
10878,11959588544,1,,,,,,1
10880,11959595492,1,,,,,,1
10882,11959602438,2,216.67,182.52,-51.67,-8.74,25.3,1
10884,11959609386,3,221.78,181.90,-49.11,-9.05,112.8,0
10886,11959616332,1,,,,,,1
10888,11959623280,1,,,,,,1
10890,11959630226,1,,,,,,1
10892,11959637174,3,230.74,180.39,-44.63,-9.80,49.7,0
10894,11959644121,2,233.34,176.72,-43.33,-11.64,98.5,1
10896,11959651068,3,235.09,180.03,-42.46,-9.99,81.8,0
10898,11959658016,2,236.15,176.70,-41.93,-11.65,76.4,1
10900,11959664963,3,239.17,178.52,-40.42,-10.74,77.3,0
10902,11959671910,4,239.62,178.69,-40.19,-10.66,10.5,0
10904,11959678857,2,236.84,177.21,-41.58,-11.39,68.9,1
10906,11959685805,2,237.10,175.63,-41.45,-12.18,35.0,1
10908,11959692752,3,242.11,177.05,-38.95,-11.47,113.8,0
10910,11959699699,3,242.22,175.54,-38.89,-12.23,33.2,0
10912,11959706647,2,240.28,175.24,-39.86,-12.38,42.8,1
10914,11959713602,3,244.05,175.28,-37.97,-12.36,82.4,0
10916,11959720542,4,244.64,175.61,-37.68,-12.20,14.8,0
10918,11959727489,2,245.80,175.07,-37.10,-12.46,27.9,1
10920,11959734436,2,246.33,173.50,-36.84,-13.25,36.3,1
10922,11959741383,3,248.31,174.65,-35.85,-12.67,50.0,0
10924,11959748330,3,249.76,173.38,-35.12,-13.31,42.3,0
10926,11959755277,4,251.96,173.73,-34.02,-13.14,48.6,0
10928,11959762225,4,253.82,173.62,-33.09,-13.19,40.9,0
10930,11959769172,4,255.36,173.16,-32.32,-13.42,35.1,0
10932,11959776120,3,257.49,172.88,-31.26,-13.56,46.9,0
10934,11959783067,3,258.49,171.88,-30.75,-14.06,31.1,0
10936,11959790014,4,260.00,172.58,-30.00,-13.71,36.5,0
10938,11959796961,3,261.27,172.14,-29.37,-13.93,29.3,0
10940,11959803908,2,261.73,170.47,-29.14,-14.77,37.9,1
10942,11959810855,4,262.63,171.54,-28.69,-14.23,30.5,0
10944,11959817803,4,263.55,171.06,-28.23,-14.47,22.7,0
10946,11959824750,2,264.10,169.97,-27.95,-15.01,26.7,1
10948,11959831698,3,264.91,170.70,-27.55,-14.65,23.9,0
10950,11959838645,4,265.64,170.39,-27.18,-14.81,17.5,0
10952,11959845592,3,266.15,169.32,-26.93,-15.34,25.8,0
10954,11959852539,4,267.24,170.32,-26.38,-14.84,32.4,0
10956,11959859486,2,265.00,170.58,-27.50,-14.71,49.3,1
10958,11959866434,2,269.18,168.88,-25.41,-15.56,98.8,1
10960,11959873381,3,270.28,168.29,-24.86,-15.85,27.2,0
10962,11959880329,2,271.63,168.18,-24.19,-15.91,29.7,1
10964,11959887276,3,273.35,167.96,-23.33,-16.02,37.9,0
10966,11959894224,3,276.95,167.39,-21.53,-16.31,79.8,0
10968,11959901171,4,276.65,168.57,-21.68,-15.71,26.8,0
10970,11959908117,4,278.02,168.14,-20.99,-15.93,31.5,0
10972,11959915065,3,279.01,167.46,-20.50,-16.27,26.2,0
10974,11959922012,2,280.11,167.95,-19.94,-16.03,26.3,1
10976,11959928959,2,281.08,165.51,-19.46,-17.24,57.3,1
10978,11959935906,2,282.95,164.72,-18.52,-17.64,44.5,1
10980,11959942853,2,283.92,166.04,-18.04,-16.98,35.8,1
10982,11959949801,2,285.36,166.04,-17.32,-16.98,31.6,1
10984,11959956748,2,287.66,164.35,-16.17,-17.83,62.4,1
10986,11959963697,2,286.88,163.50,-16.56,-18.25,25.2,1
10988,11959970643,4,289.65,166.61,-15.18,-16.69,91.1,0
10990,11959977590,2,292.24,165.80,-13.88,-17.10,59.4,1
10992,11959984537,4,293.91,166.24,-13.05,-16.88,37.8,0
10994,11959991484,3,296.50,166.07,-11.75,-16.97,57.0,0
10996,11959998431,3,298.19,165.30,-10.91,-17.35,40.4,0
10998,11960005379,2,304.18,161.88,-7.91,-19.06,151.1,1
11000,11960012326,2,302.80,164.05,-8.60,-17.97,56.4,1
11002,11960019274,3,305.42,165.66,-7.29,-17.17,67.3,0
11004,11960026220,3,307.29,165.71,-6.36,-17.14,40.9,0
11006,11960033168,3,308.34,164.83,-5.83,-17.59,30.1,0
11008,11960040115,2,310.21,164.51,-4.90,-17.74,41.5,1
11010,11960047063,3,312.51,165.11,-3.74,-17.45,52.1,0
11012,11960054013,3,312.81,164.81,-3.59,-17.60,9.2,0
11014,11960060958,2,314.72,164.09,-2.64,-17.95,44.6,1
11016,11960067904,2,316.67,164.81,-1.66,-17.60,45.6,1
11018,11960074851,3,316.50,165.28,-1.75,-17.36,11.0,0
11020,11960081799,2,318.39,164.55,-0.81,-17.72,44.2,1
11022,11960088746,4,318.77,165.45,-0.61,-17.27,21.4,0
11024,11960095693,4,320.35,165.12,0.17,-17.44,35.2,0
11026,11960102640,2,322.03,164.87,1.02,-17.56,37.3,1
11028,11960109588,3,323.50,165.25,1.75,-17.37,33.1,0
11030,11960116535,3,325.59,165.41,2.80,-17.29,46.0,0
11032,11960123482,4,328.34,165.95,4.17,-17.02,61.3,0
11034,11960130430,2,330.77,164.81,5.39,-17.59,58.7,1
11036,11960137377,2,333.73,164.21,6.87,-17.89,66.1,1
11038,11960144324,4,336.08,166.22,8.04,-16.89,67.5,0
11040,11960151272,4,338.38,166.14,9.19,-16.93,50.4,0
11042,11960158219,3,341.45,165.15,10.72,-17.43,70.6,0
11044,11960165165,4,343.07,166.08,11.53,-16.96,40.9,0
11046,11960172113,3,345.40,165.34,12.70,-17.33,53.4,0
11048,11960179060,3,346.85,165.70,13.43,-17.15,32.9,0
11050,11960186007,4,347.63,166.31,13.82,-16.85,21.6,0
11052,11960192954,2,348.93,164.57,14.46,-17.72,47.5,1
11054,11960199902,4,349.92,166.21,14.96,-16.89,41.9,0
11056,11960206849,2,350.93,164.57,15.46,-17.72,42.2,1
11058,11960213797,4,351.34,166.28,15.67,-16.86,38.4,0
